# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.3-3mu-2.spm.drz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 238.169067
# offset = 472.080444
# histogramtype = 9
# histogramcount = 4
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 355.973024	          1	
 361.927251	          0	
 367.881477	          0	
 373.835704	          0	
 379.789931	          1	
 385.744157	          0	
 391.698384	          0	
 397.652611	          0	
 403.606837	          0	
 409.561064	          0	
 415.515291	          1	
 421.469518	          0	
 427.423744	          0	
 433.377971	          0	
 439.332198	          0	
 445.286424	          0	
 451.240651	          0	
 457.194878	          0	
 463.149104	          0	
 469.103331	          0	
 475.057558	          0	
 481.011784	          0	
 486.966011	          0	
 492.920238	          0	
 498.874464	          0	
 504.828691	          0	
 510.782918	          0	
 516.737144	          0	
 522.691371	          0	
 528.645598	          0	
 534.599825	          0	
 540.554051	          0	
 546.508278	          0	
 552.462505	          0	
 558.416731	          0	
 564.370958	          0	
 570.325185	          0	
 576.279411	          0	
 582.233638	          0	
 588.187865	          1	
