# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.2-3mu-2.spm.drz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 89.067627
# offset = 45.6368256
# histogramtype = 9
# histogramcount = 3806
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 2.21635742	          4	
  4.4430481	        106	
 6.66973877	        263	
 8.89642944	        344	
 11.1231201	        332	
 13.3498108	        401	
 15.5765015	        350	
 17.8031921	        327	
 20.0298828	        324	
 22.2565735	        274	
 24.4832642	        213	
 26.7099548	        200	
 28.9366455	        145	
 31.1633362	        100	
 33.3900269	        101	
 35.6167175	         69	
 37.8434082	         38	
 40.0700989	         46	
 42.2967896	         32	
 44.5234802	         30	
 46.7501709	         17	
 48.9768616	         21	
 51.2035522	          9	
 53.4302429	         12	
 55.6569336	          7	
 57.8836243	          7	
 60.1103149	          5	
 62.3370056	          5	
 64.5636963	          4	
  66.790387	          7	
 69.0170776	          1	
 71.2437683	          1	
  73.470459	          1	
 75.6971497	          5	
 77.9238403	          2	
  80.150531	          0	
 82.3772217	          2	
 84.6039124	          0	
  86.830603	          0	
 89.0572937	          1	
