# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.2-3mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 74.7564926
# offset = 38.4812584
# histogramtype = 9
# histogramcount = 4506
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 2.03746824	          4	
 3.90638056	        115	
 5.77529287	        233	
 7.64420519	        246	
  9.5131175	        368	
 11.3820298	        353	
 13.2509421	        368	
 15.1198545	        389	
 16.9887668	        375	
 18.8576791	        334	
 20.7265914	        326	
 22.5955037	        239	
  24.464416	        262	
 26.3333283	        171	
 28.2022407	        147	
  30.071153	        124	
 31.9400653	         85	
 33.8089776	         85	
 35.6778899	         68	
 37.5468022	         48	
 39.4157146	         22	
 41.2846269	         29	
 43.1535392	         30	
 45.0224515	         12	
 46.8913638	         13	
 48.7602761	          7	
 50.6291884	          9	
 52.4981008	         11	
 54.3670131	          8	
 56.2359254	          9	
 58.1048377	          3	
   59.97375	          3	
 61.8426623	          1	
 63.7115746	          2	
  65.580487	          0	
 67.4493993	          4	
 69.3183116	          0	
 71.1872239	          1	
 73.0561362	          0	
 74.9250485	          2	
