# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.2-30mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 511.99292
# offset = 313.310547
# histogramtype = 9
# histogramcount = 336
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 63.7139984	         25	
 76.5138214	         14	
 89.3136444	          7	
 102.113467	          3	
  114.91329	          4	
 127.713113	          9	
 140.512936	          4	
 153.312759	         13	
 166.112582	         25	
 178.912405	         26	
 191.712228	         18	
 204.512051	         30	
 217.311874	         15	
 230.111697	         23	
  242.91152	         12	
 255.711343	         12	
 268.511166	          9	
 281.310989	         15	
 294.110812	          7	
 306.910635	          7	
 319.710458	         16	
 332.510281	          6	
 345.310104	          9	
 358.109927	          6	
  370.90975	          2	
 383.709573	          6	
 396.509396	          4	
 409.309219	          1	
 422.109042	          0	
 434.908865	          1	
 447.708688	          1	
 460.508511	          0	
 473.308334	          1	
 486.108157	          1	
  498.90798	          0	
 511.707803	          1	
 524.507626	          0	
 537.307449	          1	
 550.107272	          1	
 562.907095	          1	
