# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.4-3mu-2.spm.drz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 415.023865
# offset = 212.059753
# histogramtype = 9
# histogramcount = 88
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 9.73561935	         44	
  20.111216	         12	
 30.4868126	         10	
 40.8624092	          1	
 51.2380058	          0	
 61.6136024	          0	
 71.9891991	          1	
 82.3647957	          0	
 92.7403923	          0	
 103.115989	          0	
 113.491586	          0	
 123.867182	          0	
 134.242779	          1	
 144.618375	          1	
 154.993972	          1	
 165.369569	          1	
 175.745165	          0	
 186.120762	          1	
 196.496358	          0	
 206.871955	          0	
 217.247552	          0	
 227.623148	          0	
 237.998745	          0	
 248.374342	          0	
 258.749938	          1	
 269.125535	          0	
 279.501131	          2	
 289.876728	          1	
 300.252325	          0	
 310.627921	          2	
 321.003518	          1	
 331.379115	          1	
 341.754711	          1	
 352.130308	          0	
 362.505904	          0	
 372.881501	          0	
 383.257098	          0	
 393.632694	          1	
 404.008291	          3	
 414.383887	          2	
