# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.6-3mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 72.927124
# offset = 47.2708054
# histogramtype = 9
# histogramcount = 5989
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 11.7188324	        599	
 13.5420105	        666	
 15.3651886	        580	
 17.1883667	        612	
 19.0115448	        563	
 20.8347229	        528	
  22.657901	        512	
 24.4810791	        415	
 26.3042572	        293	
 28.1274353	        261	
 29.9506134	        216	
 31.7737915	        151	
 33.5969696	        143	
 35.4201477	        108	
 37.2433258	         73	
 39.0665039	         47	
  40.889682	         47	
 42.7128601	         39	
 44.5360382	         20	
 46.3592163	         20	
 48.1823944	         36	
 50.0055725	         16	
 51.8287506	         11	
 53.6519287	         12	
 55.4751068	          4	
 57.2982849	          5	
  59.121463	          1	
 60.9446411	          3	
 62.7678192	          2	
 64.5909973	          2	
 66.4141754	          0	
 68.2373535	          0	
 70.0605316	          1	
 71.8837097	          0	
 73.7068878	          0	
 75.5300659	          0	
  77.353244	          2	
 79.1764221	          0	
 80.9996002	          0	
 82.8227783	          1	
