# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.3-30mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 538.600952
# offset = 275.463562
# histogramtype = 9
# histogramcount = 822
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 12.8955978	          4	
 26.3606216	         75	
 39.8256454	         51	
 53.2906693	         30	
 66.7556931	         24	
 80.2207169	         14	
 93.6857407	         18	
 107.150764	         20	
 120.615788	         10	
 134.080812	         20	
 147.545836	         22	
  161.01086	         27	
 174.475883	         31	
 187.940907	         20	
 201.405931	         19	
 214.870955	         32	
 228.335979	         25	
 241.801003	         33	
 255.266026	         36	
  268.73105	         33	
 282.196074	         25	
 295.661098	         33	
 309.126122	         29	
 322.591145	         30	
 336.056169	         37	
 349.521193	         27	
 362.986217	         21	
 376.451241	         19	
 389.916264	         14	
 403.381288	         19	
 416.846312	          8	
 430.311336	          5	
  443.77636	          4	
 457.241383	          4	
 470.706407	          0	
 484.171431	          0	
 497.636455	          1	
 511.101479	          0	
 524.566502	          0	
 538.031526	          2	
