# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.3-3mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 268.918274
# offset = 284.033936
# histogramtype = 9
# histogramcount = 14
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 152.936277	          1	
 159.659234	          1	
 166.382191	          1	
 173.105148	          0	
 179.828104	          0	
 186.551061	          1	
 193.274018	          0	
 199.996975	          0	
 206.719932	          0	
 213.442889	          0	
 220.165845	          1	
 226.888802	          0	
 233.611759	          0	
 240.334716	          1	
 247.057673	          0	
  253.78063	          1	
 260.503587	          2	
 267.226543	          2	
   273.9495	          0	
 280.672457	          0	
 287.395414	          0	
 294.118371	          0	
 300.841328	          0	
 307.564285	          0	
 314.287241	          0	
 321.010198	          0	
 327.733155	          0	
 334.456112	          1	
 341.179069	          0	
 347.902026	          0	
 354.624982	          1	
 361.347939	          0	
 368.070896	          0	
 374.793853	          0	
  381.51681	          0	
 388.239767	          0	
 394.962724	          0	
  401.68568	          0	
 408.408637	          0	
 415.131594	          1	
