# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.4-30mu-2.spm.drz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 613.564392
# offset = 352.260468
# histogramtype = 9
# histogramcount = 922
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 53.1478264	         36	
 68.4869362	         33	
  83.826046	         28	
 99.1651558	         31	
 114.504266	         38	
 129.843375	         57	
 145.182485	         46	
 160.521595	         73	
 175.860705	         65	
 191.199815	         74	
 206.538924	         68	
 221.878034	         54	
 237.217144	         44	
 252.556254	         67	
 267.895364	         36	
 283.234473	         43	
 298.573583	         38	
 313.912693	         29	
 329.251803	         25	
 344.590913	         13	
 359.930022	         12	
 375.269132	          6	
 390.608242	          2	
 405.947352	          1	
 421.286462	          1	
 436.625571	          0	
 451.964681	          0	
 467.303791	          0	
 482.642901	          0	
 497.982011	          1	
  513.32112	          0	
  528.66023	          0	
  543.99934	          0	
  559.33845	          0	
  574.67756	          0	
 590.016669	          0	
 605.355779	          0	
 620.694889	          0	
 636.033999	          0	
 651.373109	          1	
