# File Format = ASCII
# Created by SPIP 6.7.5.0 2025-08-08 12:55
# Original file: \\iom.local\data\99_Austausch\GHI\Ghaith.JamalTalal\AFM\Time Series\Mapping\C1000_1.4-3mu-1.spm.dtz.asc
# forcecurve = 0
# points   = 40
# X-Axis: nm; Y-Axis: 
# xlabel = Diameter
# ylabel = 
# length = 83.8215942
# offset = 43.0138092
# histogramtype = 9
# histogramcount = 5104
# histogramsubtype = Count
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 2.15078201	          5	
 4.24632187	        234	
 6.34186172	        489	
 8.43740158	        408	
 10.5329414	        442	
 12.6284813	        496	
 14.7240211	        463	
  16.819561	        481	
 18.9151009	        373	
 21.0106407	        348	
 23.1061806	        289	
 25.2017204	        228	
 27.2972603	        174	
 29.3928001	        133	
   31.48834	        114	
 33.5838799	         88	
 35.6794197	         79	
 37.7749596	         44	
 39.8704994	         33	
 41.9660393	         33	
 44.0615791	         30	
  46.157119	         23	
 48.2526588	         14	
 50.3481987	         12	
 52.4437386	         14	
 54.5392784	          8	
 56.6348183	         12	
 58.7303581	          5	
  60.825898	          5	
 62.9214378	          4	
 65.0169777	          3	
 67.1125175	          2	
 69.2080574	          3	
 71.3035973	          1	
 73.3991371	          2	
  75.494677	          3	
 77.5902168	          3	
 79.6857567	          1	
 81.7812965	          2	
 83.8768364	          3	
